"stationName","basin","waterLevel","datetime_UTC","localDateTime","unit","warningLevel","dangerLevel","longitude","latitude"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-23 17:30:00","2019-07-23 23:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-23 17:30:00","2019-07-23 23:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-23 18:30:00","2019-07-24 00:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.79","2019-07-23 19:30:00","2019-07-24 01:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.79","2019-07-23 19:30:00","2019-07-24 01:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.79","2019-07-23 21:00:00","2019-07-24 02:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-23 21:45:00","2019-07-24 03:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-23 23:30:00","2019-07-24 05:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-24 00:00:00","2019-07-24 05:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-24 00:45:00","2019-07-24 06:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.78","2019-07-24 00:45:00","2019-07-24 06:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 02:30:00","2019-07-24 08:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 03:00:00","2019-07-24 08:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 03:45:00","2019-07-24 09:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 04:45:00","2019-07-24 10:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 05:00:00","2019-07-24 10:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 07:15:00","2019-07-24 13:00:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 07:30:00","2019-07-24 13:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 07:45:00","2019-07-24 13:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 08:15:00","2019-07-24 14:00:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 10:00:00","2019-07-24 15:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 10:30:00","2019-07-24 16:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 10:45:00","2019-07-24 16:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 11:00:00","2019-07-24 16:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.76","2019-07-24 12:00:00","2019-07-24 17:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.77","2019-07-24 13:00:00","2019-07-24 18:45:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.76","2019-07-24 13:45:00","2019-07-24 19:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.76","2019-07-24 14:45:00","2019-07-24 20:30:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.76","2019-07-24 15:30:00","2019-07-24 21:15:00","m",2.3,2.8,"27.774022","85.425821"
"Bagmati River at Sundarijal","Bagmati","0.76","2019-07-25 04:30:00","2019-07-25 10:15:00","m",2.3,2.8,"27.774022","85.425821"
